gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,latitude,longitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,decimalLongitude.1,decimalLatitude.1
1.29995031873737e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:1313,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,,SPECIES,"Dasypus novemcinctus Linnaeus, 1758",Dasypus novemcinctus,"Linnaeus, 1758",CO,Venado,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.63175,-77.08211,NA,NA,841,0,NA,NA,2019-07-31T00:00:00,31,7,2019,2440779,2440779,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Venado1_3332_07310012.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.571Z,,,-77.08211,0.63175
1.2999503182433e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:1335,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,,SPECIES,"Cuniculus paca (Linnaeus, 1766)",Cuniculus paca,"Linnaeus, 1766",CO,Venado,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.6476,-77.10729,NA,NA,748,0,NA,NA,2019-08-11T00:00:00,11,8,2019,4263039,4263039,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Venado2_2159_08110058.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.576Z,,,-77.10729,0.6476
1.29995031774924e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0005,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Cabassous,Cabassous unicinctus,,SPECIES,"Cabassous unicinctus (Linnaeus, 1758)",Cabassous unicinctus,"Linnaeus, 1758",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.48547,-76.278,NA,NA,245,0,NA,NA,2019-07-16T00:00:00,16,7,2019,2440807,2440807,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo1_3315_07160039.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.575Z,,,-76.278,0.48547
1.29995031725517e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:1336,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,,SPECIES,"Cuniculus paca (Linnaeus, 1766)",Cuniculus paca,"Linnaeus, 1766",CO,Venado,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.6476,-77.10729,NA,NA,748,0,NA,NA,2019-08-11T00:00:00,11,8,2019,4263039,4263039,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Venado2_2159_08110061.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.575Z,,,-77.10729,0.6476
1.29995031676111e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0488,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,,SPECIES,"Cuniculus paca (Linnaeus, 1766)",Cuniculus paca,"Linnaeus, 1766",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.50247,-76.2775,NA,NA,187,0,NA,NA,2019-09-25T00:00:00,25,9,2019,4263039,4263039,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo2_3319_09250124.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.575Z,,,-76.2775,0.50247
1.29995031626704e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0489,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta fuliginosa,,SPECIES,"Dasyprocta fuliginosa Wagler, 1832",Dasyprocta fuliginosa,"Wagler, 1832",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.50247,-76.2775,NA,NA,187,0,NA,NA,2019-09-27T00:00:00,27,9,2019,2437581,2437581,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo2_3319_09270129.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.575Z,,,-76.2775,0.50247
1.29995031577297e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0006,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Cabassous,Cabassous unicinctus,,SPECIES,"Cabassous unicinctus (Linnaeus, 1758)",Cabassous unicinctus,"Linnaeus, 1758",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.48547,-76.278,NA,NA,245,0,NA,NA,2019-07-16T00:00:00,16,7,2019,2440807,2440807,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo1_3315_07160040.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.575Z,,,-76.278,0.48547
1.29995031527891e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:1337,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Philander,Philander andersoni,,SPECIES,"Philander andersoni (Osgood, 1913)",Philander andersoni,"Osgood, 1913",CO,Venado,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.6476,-77.10729,NA,NA,748,0,NA,NA,2019-08-12T00:00:00,12,8,2019,5219948,5219948,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Venado2_2159_08120064.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.576Z,,,-77.10729,0.6476
1.29995031478484e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0007,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Cabassous,Cabassous unicinctus,,SPECIES,"Cabassous unicinctus (Linnaeus, 1758)",Cabassous unicinctus,"Linnaeus, 1758",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.48547,-76.278,NA,NA,245,0,NA,NA,2019-07-16T00:00:00,16,7,2019,2440807,2440807,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo1_3315_07160046.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.574Z,,,-76.278,0.48547
1.29995031429078e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0009,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Cabassous,Cabassous unicinctus,,SPECIES,"Cabassous unicinctus (Linnaeus, 1758)",Cabassous unicinctus,"Linnaeus, 1758",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.48547,-76.278,NA,NA,245,0,NA,NA,2019-07-17T00:00:00,17,7,2019,2440807,2440807,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo1_3315_07170057.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.574Z,,,-76.278,0.48547
1.29995031379671e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:1338,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,,SPECIES,"Cuniculus paca (Linnaeus, 1766)",Cuniculus paca,"Linnaeus, 1766",CO,Venado,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.6476,-77.10729,NA,NA,748,0,NA,NA,2019-08-13T00:00:00,13,8,2019,4263039,4263039,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Venado2_2159_08130070.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.574Z,,,-77.10729,0.6476
1.29995031330265e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0020,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Cabassous,Cabassous unicinctus,,SPECIES,"Cabassous unicinctus (Linnaeus, 1758)",Cabassous unicinctus,"Linnaeus, 1758",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.48547,-76.278,NA,NA,245,0,NA,NA,2019-07-23T00:00:00,23,7,2019,2440807,2440807,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo1_3315_07230142.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.573Z,,,-76.278,0.48547
1.29995031280858e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0474,Animalia,Chordata,Mammalia,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,,SPECIES,"Tamandua tetradactyla (Linnaeus, 1758)",Tamandua tetradactyla,"Linnaeus, 1758",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.51489,-76.27686,NA,NA,233,0,NA,NA,2019-10-30T00:00:00,30,10,2019,2436340,2436340,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo2_3317_10300613.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.569Z,,,-76.27686,0.51489
1.29995031231451e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0008,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Cabassous,Cabassous unicinctus,,SPECIES,"Cabassous unicinctus (Linnaeus, 1758)",Cabassous unicinctus,"Linnaeus, 1758",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.48547,-76.278,NA,NA,245,0,NA,NA,2019-07-16T00:00:00,16,7,2019,2440807,2440807,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo1_3315_07160052.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.574Z,,,-76.278,0.48547
1.29995031182045e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:1339,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,,SPECIES,"Didelphis marsupialis Linnaeus, 1758",Didelphis marsupialis,"Linnaeus, 1758",CO,Venado,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.6476,-77.10729,NA,NA,748,0,NA,NA,2019-08-15T00:00:00,15,8,2019,2439920,2439920,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Venado2_2159_08150082.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.574Z,,,-77.10729,0.6476
1.29995031132638e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:1351,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Philander,Philander andersoni,,SPECIES,"Philander andersoni (Osgood, 1913)",Philander andersoni,"Osgood, 1913",CO,Venado,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.6476,-77.10729,NA,NA,748,0,NA,NA,2019-09-09T00:00:00,9,9,2019,5219948,5219948,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Venado2_2159_09090181.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.573Z,,,-77.10729,0.6476
1.29995031083232e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:1350,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Philander,Philander andersoni,,SPECIES,"Philander andersoni (Osgood, 1913)",Philander andersoni,"Osgood, 1913",CO,Venado,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.6476,-77.10729,NA,NA,748,0,NA,NA,2019-09-06T00:00:00,6,9,2019,5219948,5219948,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Venado2_2159_09060178.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.574Z,,,-77.10729,0.6476
1.29995031033825e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:1352,Animalia,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,,SPECIES,"Didelphis marsupialis Linnaeus, 1758",Didelphis marsupialis,"Linnaeus, 1758",CO,Venado,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.6476,-77.10729,NA,NA,748,0,NA,NA,2019-09-11T00:00:00,11,9,2019,2439920,2439920,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Venado2_2159_09110202.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.573Z,,,-77.10729,0.6476
1.29995030984419e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0021,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Cabassous,Cabassous unicinctus,,SPECIES,"Cabassous unicinctus (Linnaeus, 1758)",Cabassous unicinctus,"Linnaeus, 1758",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.48547,-76.278,NA,NA,245,0,NA,NA,2019-07-23T00:00:00,23,7,2019,2440807,2440807,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo1_3315_07230148.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.573Z,,,-76.278,0.48547
1.29995030935012e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:1353,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,,SPECIES,"Cuniculus paca (Linnaeus, 1766)",Cuniculus paca,"Linnaeus, 1766",CO,Venado,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.64538,-77.12546,NA,NA,791,0,NA,NA,2019-08-10T00:00:00,10,8,2019,4263039,4263039,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Venado2_2163_08100017.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.574Z,,,-77.12546,0.64538
1.29995030885606e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0022,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Cabassous,Cabassous unicinctus,,SPECIES,"Cabassous unicinctus (Linnaeus, 1758)",Cabassous unicinctus,"Linnaeus, 1758",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.48547,-76.278,NA,NA,245,0,NA,NA,2019-07-23T00:00:00,23,7,2019,2440807,2440807,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo1_3315_07230157.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.573Z,,,-76.278,0.48547
1.29995030836199e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0012,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Cabassous,Cabassous unicinctus,,SPECIES,"Cabassous unicinctus (Linnaeus, 1758)",Cabassous unicinctus,"Linnaeus, 1758",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.48547,-76.278,NA,NA,245,0,NA,NA,2019-07-19T00:00:00,19,7,2019,2440807,2440807,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo1_3315_07190070.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.573Z,,,-76.278,0.48547
1.29995030786792e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:1343,Animalia,Chordata,Mammalia,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,,SPECIES,"Cuniculus paca (Linnaeus, 1766)",Cuniculus paca,"Linnaeus, 1766",CO,Venado,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.6476,-77.10729,NA,NA,748,0,NA,NA,2019-08-24T00:00:00,24,8,2019,4263039,4263039,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Venado2_2159_08240112.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.572Z,,,-77.10729,0.6476
1.29995030737386e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0013,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Cabassous,Cabassous unicinctus,,SPECIES,"Cabassous unicinctus (Linnaeus, 1758)",Cabassous unicinctus,"Linnaeus, 1758",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.48547,-76.278,NA,NA,245,0,NA,NA,2019-07-20T00:00:00,20,7,2019,2440807,2440807,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo1_3315_07200106.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.574Z,,,-76.278,0.48547
1.29995030687979e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0497,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,,SPECIES,"Dasypus novemcinctus Linnaeus, 1758",Dasypus novemcinctus,"Linnaeus, 1758",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.50247,-76.2775,NA,NA,187,0,NA,NA,2019-10-06T00:00:00,6,10,2019,2440779,2440779,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo2_3319_10060166.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.573Z,,,-76.2775,0.50247
1.29995030638573e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:0496,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,,SPECIES,"Dasypus novemcinctus Linnaeus, 1758",Dasypus novemcinctus,"Linnaeus, 1758",CO,Platanillo,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.50247,-76.2775,NA,NA,187,0,NA,NA,2019-10-05T00:00:00,5,10,2019,2440779,2440779,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Platanillo2_3319_10050163.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.580Z,,,-76.2775,0.50247
1.29995030589166e-314,8c7b97ad-3d84-4793-ab27-f1faf41e1f20,IAvH:PEM-GTA:PUTUMAYO:ANIMALIA:OBSERVACIONCONMAQUINA:I2D-BIO_2020_014:1344,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,,SPECIES,"Dasypus novemcinctus Linnaeus, 1758",Dasypus novemcinctus,"Linnaeus, 1758",CO,Venado,Putumayo,PRESENT,NA,2a7e3080-28a9-11dd-97cd-b8a03c50a862,0.6476,-77.10729,NA,NA,748,0,NA,NA,2019-08-27T00:00:00,27,8,2019,2440779,2440779,MACHINE_OBSERVATION,Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),Instituto de Investigaci—n de Recursos Biol—gicos Alexander von Humboldt (IAvH),,Venado2_2159_08270133.JPG,Adriana Restrepo,2020-01-01T00:00:00,CC_BY_NC_4_0,,Adriana Restrepo,,,2020-09-01T13:16:55.572Z,,,-77.10729,0.6476
